stop_id,stop_name
503682,ATLANTIC AV/80 ST
503707,METROPOLITAN AV/STARR ST
503727,JAMAICA AV/147 PL
503734,GRAND AV/54 ST
503740,GRAND AV/59 ST
503741,GRAND AV/59 ST
503742,GRAND AV/61 ST
503747,GRAND AV/MASPETH AV
503748,GRAND AV/PAGE PL
503749,GRAND AV/PAGE PL
503750,GRAND AV/RUST ST
503751,GRAND AV/RUST ST
503789,153 ST/JAMAICA AV
503792,LINDEN BLVD/79 ST
503825,JAMAICA AV/138 ST
503832,QUEENS MIDTOWN EXPWY/48 ST
503834,METROPOLITAN AV/FLUSHING AV
503883,WOODWARD AV/STANHOPE ST
503884,STARR ST/WOODWARD AV
503885,STARR ST/METROPOLITAN AV
503907,GRANDVIEW AV/METROPOLITAN AV
503908,STANHOPE ST/GRANDVIEW AV
503917,59 AV/92 ST
503932,JAMAICA AV/PARSONS BLVD
503938,JAMAICA AV/GUY R BREWER BLVD
503962,11 ST/JACKSON AV
503963,JACKSON AV/11 ST
503991,48 ST/BROOKLYN-QUEENS EXPWY
503993,GREENPOINT AV/44 ST
504079,JACKSON AV/THOMPSON AV
504080,JAMAICA AV/METROPOLITAN AV
504095,CYPRESS HILL ST/MACHPELAH CEMETERY
504096,CYPRESS HILL ST/MOUNT NEBOH CEMETERY
504099,COOPER AV/65 ST
504100,COOPER AV/64 PL
504101,COOPER AV/62 ST
504102,FRESH POND RD/MYRTLE AV
504104,FRESH POND RD/70 AV
504105,FRESH POND RD/CATALPA AV
504106,FRESH POND RD/68 AV
504107,PUTNAM AV/FRESH POND RD
504109,PUTNAM AV/FOREST AV
504110,FOREST AV/WOODBINE ST
504111,GATES AV/GRANDVIEW AV
504112,GATES AV/FAIRVIEW AV
504113,GATES AV/WOODWARD AV
504114,GATES AV/ONDERDONK AV
504115,GATES AV/SENECA AV
504116,GATES AV/CYPRESS AV
504118,GATES AV/SAINT NICHOLAS AV
504119,GATES AV/WYCKOFF AV
504120,GATES AV/SENECA AV
504121,GATES AV/ONDERDONK AV
504122,GATES AV/WOODWARD AV
504123,GATES AV/FAIRVIEW AV
504124,GRANDVIEW AV/GATES AV
504125,FOREST AV/WOODBINE ST
504126,FOREST AV/PUTNAM AV
504127,FRESH POND RD/CATALPA AV
504129,FRESH POND RD/70 AV
504130,FRESH POND RD/MYRTLE AV
504131,COOPER AV/64 ST
504132,COOPER AV/64 LN
504133,COOPER AV/CYPRESS HILL ST
504136,CYPRESS HILLS ST/BETH-EL CEMETERY
504137,CYPRESS HILLS ST/MACHPELAH CEMETERY
504138,CYPRESS HILLS ST/CYPRESS AV
504170,DECATUR ST/WYCKOFF AV
504171,DECATUR ST/CYPRESS AV
504172,DECATUR ST/SENECA AV
504173,DECATUR ST/FOREST AV
504174,DECATUR ST/MYRTLE AV
504175,PUTNAM AV/FAIRVIEW AV
504177,SUMMERFIELD ST/MYRTLE AV
504178,SUMMERFIELD ST/FOREST AV
504179,SUMMERFIELD ST/SENECA AV
504180,SUMMERFIELD ST/CYPRESS AV
504181,SUMMERFIELD ST/WYCKOFF AV
504182,COVERT ST/WYCKOFF AV
504183,ATLANTIC AV/ELDERT LN
504184,ATLANTIC AV/84 ST
504186,ATLANTIC AV/88 ST
504188,ATLANTIC AV/92 ST
504189,ATLANTIC AV/WOODHAVEN BLVD
504191,ATLANTIC AV/LEFFERTS BLVD
504196,JAMAICA AV/144 PL
504198,JAMAICA AV/144 ST
504199,JAMAICA AV/QUEENS BLVD
504204,ATLANTIC AV/VAN WYCK EXPWY WEST
504205,ATLANTIC AV/LEFFERTS BLVD
504206,ATLANTIC AV/96 ST
504207,ATLANTIC AV/WOODHAVEN BLVD
504209,ATLANTIC AV/90 ST
504211,ATLANTIC AV/85 ST
504213,GREENPOINT AV/REVIEW AV
504214,GREENPOINT AV/BRADLEY AV
504215,GREENPOINT AV/GALE AV
504216,GREENPOINT AV/HUNTERS POINT AV
504218,GREENPOINT AV/39 PL
504219,GREENPOINT AV/48 AV
504220,GREENPOINT AV/43 ST
504221,GREENPOINT AV/46 ST
504222,GREENPOINT AV/47 ST
504223,GREENPOINT AV/42 ST
504224,GREENPOINT AV/HUNTERS POINT AV
504225,GREENPOINT AV/GALE AV
504226,GREENPOINT AV/BRADLEY AV
504227,GREENPOINT AV/STARR AV
504228,VAN DAM ST/REVIEW AV
504230,DE KALB AV/SENECA AV
504231,SENECA AV/STOCKHOLM ST
504233,SENECA AV/BLEECKER ST
504236,SENECA AV/PALMETTO ST
504238,SENECA AV/CORNELIA ST
504239,ONDERDONK AV/CATALPA AV
504240,STANHOPE ST/ONDERDONK AV
504244,SENECA AV/GATES AV
504246,SENECA AV/BLEECKER ST
504249,SENECA AV/DE KALB AV
504251,METROPOLITAN AV/WOODWARD AV
504254,METROPOLITAN AV/AMORY CT
504256,METROPOLITAN AV/FOREST AV
504259,METROPOLITAN AV/FRESH POND RD
504260,METROPOLITAN AV/65 ST
504261,METROPOLITAN AV/CHRIST THE KING HS
504263,METROPOLITAN AV/71 ST
504265,METROPOLITAN AV/73 PL
504267,METROPOLITAN AV/78 ST
504273,METROPOLITAN AV/WOODHAVEN BLVD
504274,METROPOLITAN AV/SELFRIDGE ST
504279,METROPOLITAN AV/72 DR
504281,METROPOLITAN AV/PARK LN SOUTH
504283,METROPOLITAN AV/LEFFERTS BLVD
504285,METROPOLITAN AV/124 ST
504286,METROPOLITAN AV/HILLSIDE AV
504296,METROPOLITAN AV/129 ST
504298,METROPOLITAN AV/125 ST
504300,METROPOLITAN AV/LEFFERTS BLVD
504302,METROPOLITAN AV/PARK LN SOUTH
504305,METROPOLITAN AV/ASCAN AV
504307,METROPOLITAN AV/71 AV
504309,METROPOLITAN AV/69 AV
504313,METROPOLITAN AV/80 ST
504314,METROPOLITAN AV/79 ST
504315,METROPOLITAN AV/74 ST
504318,METROPOLITAN AV/71 ST
504319,METROPOLITAN AV/69 ST
504320,METROPOLITAN AV/METRO MALL
504322,METROPOLITAN AV/MOUNT OLIVET CRES
504324,METROPOLITAN AV/FRESH POND RD
504330,MYRTLE AV/MADISON ST
504332,MYRTLE AV/62 ST
504333,MYRTLE AV/CYPRESS HILLS ST
504335,MYRTLE AV/73 PL
504337,MYRTLE AV/79 PL
504338,MYRTLE AV/81 ST
504339,MYRTLE AV/81 AV
504341,MYRTLE AV/85 ST
504342,MYRTLE AV/88 ST
504345,MYRTLE AV/WOODHAVEN BLVD
504346,MYRTLE AV/FREEDOM DR
504347,MYRTLE AV/PARK LANE SOUTH
504348,MYRTLE AV/111 ST
504349,MYRTLE AV/114 ST
504351,117 ST/JAMAICA AV
504353,MYRTLE AV/HILLSIDE AV
504355,MYRTLE AV/PARK LN SOUTH
504356,MYRTLE AV/FREEDOM DR
504357,MYRTLE AV/WOODHAVEN BLVD
504358,MYRTLE AV/82 AV
504359,MYRTLE AV/81 AV
504360,MYRTLE AV/85 ST
504362,MYRTLE AV/81 ST
504363,MYRTLE AV/79 ST
504365,MYRTLE AV/74 ST
504368,MYRTLE AV/69 ST
504370,MYRTLE AV/67 ST
504372,MYRTLE AV/CYPRESS HILLS ST
504374,MYRTLE AV/FRESH POND RD
504375,MYRTLE AV/60 LN
504377,MYRTLE AV/FOREST AV
504379,MYRTLE AV/SENECA AV
504380,MYRTLE AV/CYPRESS AV
504386,FLUSHING AV/ONDERDONK AV
504390,FLUSHING AV/60 ST
504392,FLUSHING AV/61 ST
504394,FLUSHING AV/61 ST
504396,FLUSHING AV/METROPOLITAN AV
504398,QUEENS BLVD/55 AV
504400,QUEENS BLVD/WOODHAVEN BLVD
504404,QUEENS BLVD/59 AV
504410,JACKSON AV/DAVIS ST
504416,JACKSON AV/47 AV
504434,MYRTLE AV/114 ST
504435,GREENPOINT AV/BORDEN AV
504449,METROPOLITAN AV/WOODWARD AV
504455,GRAND AV/HAMILTON PL
504491,GRAND AV/61 ST
504492,GRAND AV/56 ST
504498,MYRTLE AV/66 PL
504500,MYRTLE AV/69 ST
504502,MYRTLE AV/72 ST
504540,JAMAICA AV/165 ST
504547,DECATUR ST/IRVING AV
504549,28 ST/QUEENS PLAZA SOUTH
504559,ARCHER AV/SUTPHIN BLVD
504560,47 ST/GREENPOINT AV
504979,ATLANTIC AV/124 ST
504984,JAMAICA AV/150 ST
505054,FLUSHING AV/METROPOLITAN AV
505055,GREENPOINT AV/39 ST
505056,GREENPOINT AV/38 ST
505074,FLUSHING AV/58 DR
505076,GREENPOINT AV/40 ST
505078,MYRTLE AV/SENECA AV
505080,MYRTLE AV/FOREST AV
505081,MYRTLE AV/SUMMERFIELD ST
505085,STANHOPE ST/WOODWARD AV
505086,STANHOPE ST/ONDERDONK AV
505101,GATES AV/CYPRESS AV
505122,CORONA AV/91 PL
505168,BROOKLYN-QUEENS EXPWY/47 ST
505177,METROPOLITAN AV/ONDERDONK AV
505203,COOPER AV/ATLAS PARK MALL
505204,COOPER AV/84 ST
505206,COOPER AV/88 ST
505218,PALMETTO ST/SAINT NICHOLAS AV
505246,MYRTLE AV/71 PL
505248,11 ST/48 AV
505249,11 ST/47 AV
505250,11 ST/45 AV
505252,21 ST/44 DR
505253,METROPOLITAN AV/71 RD
505257,JAMAICA AV/PARSONS BLVD
505269,WYCKOFF AV/CORNELIA ST
505274,GATES AV/WYCKOFF AV
505279,HORACE HARDING EXPWY/QUEENS BLVD
505280,QUEENS BLVD/62 DR
505290,JACKSON AV/23 ST
505325,54 AV/43 ST
505329,JAMAICA AV/161 ST
505338,21 ST/45 RD
505339,21 ST/JACKSON AV
550467,WOODHAVEN BLVD/WETHEROLE ST
550471,WOODHAVEN BLVD/61 RD
550523,30 AV/21 ST
550573,65 PL/53 DR
550584,65 PL/CLARAN CT
550641,31 AV/102 ST
550658,21 ST/QUEENS PLZ SOUTH
550670,21 ST/41 AV
550671,21 ST/41 AV
550680,21 ST/35 AV
550681,21 ST/35 ST
550685,21 ST/BROADWAY
550689,21 ST/30 AV
550926,43 AV/102 ST
550927,103 ST/ROOSEVELT AV
550928,103 ST/37 AV
550930,103 ST/NORTHERN BLVD
550931,32 AV/103 ST
550943,102 ST/NORTHERN BLVD
550945,102 ST/35 ST
550947,37 AV/104 ST
551063,81 ST/MYRTLE AV
551064,78 AV/81 ST
551065,80 ST/COOPER AV
551066,80 ST/COOPER AV
551067,80 ST/68 AV
551069,80 ST/METROPOLITAN AV
551070,80 ST/METROPOLITAN AV
551071,80 ST/JUNIPER VALLEY RD
551072,80 ST/JUNIPER VALLEY RD
551073,DRY HARBOR RD/64 RD
551074,DRY HARBOR RD/PENELOPE AV
551075,DRY HARBOR RD/PENELOPE AV
551076,DRY HARBOR RD/63 AV
551078,DRY HARBOR RD/84 ST
551079,DRY HARBOR RD/WOODHAVEN BLVD
551081,90 ST/53 AV
551083,90 ST/48 AV
551086,HAMPTON ST / WHITNEY AVE
551087,HAMPTON ST / WHITNEY AVE
551090,HAMPTON ST/BRITTON AV
551091,HAMPTON ST/BRITTON AV
551092,83 ST/ROOSEVELT AV
551093,82 ST/ROOSEVELT AV
551095,HAMPTON ST/BAXTER AV
551099,92 ST/53 AV
551105,DRY HARBOR RD/CALDWELL AV
551106,DRY HARBOR RD/63 AV
551108,DRY HARBOR RD/FURMANVILLE AV
551110,80 ST/68 RD
551111,80 ST/77 RD
551113,80 ST & MYRTLE AV
551278,69 ST/METROPOLITAN AV
551282,ELIOT AV/FRESH POND RD
551283,ELIOT AV/64 ST
551284,ELIOT AV/67 ST
551285,ELIOT AV/67 ST
551286,ELIOT AV/69 ST
551287,ELIOT AV/69 ST
551292,ELIOT AV/74 ST
551293,ELIOT AV/74 ST
551296,ELIOT AV/77 PL
551299,ELIOT AV/80 ST
551300,ELIOT AV/80 ST
551303,ELIOT AV/83 PL
551304,ELIOT AV/85 ST
551305,ELIOT AV/85 ST
551310,57 AV/JUNCTION BLVD
551311,57 AV/JUNCTION BLVD
551314,99/CHRISTIE AV
551315,99 ST/55 AV
551323,57 AV/98 ST
551328,ELIOT AV/83 PL
551329,ELIOT AV/77 ST
551330,ELIOT AV/MT OLIVE CRES
551334,METROPOLITAN AV/METRO MALL
551335,69 ST/66 RD
551364,THOMSON AV/31 PL
551365,VAN DAM ST/47 AV
551366,VAN DAM ST/47 AV
551367,48 AV/VAN DAM ST
551368,48 AV/VAN DAM ST
551371,48 AV/37 ST
551373,48 ST/GREENPOINT AV
551374,48 AV/GREENPOINT AV
551375,48 AV/43 ST
551377,48 AV/47 ST
551380,LAUREL HILL BLVD/48 ST
551382,LAUREL HILL BLVD/58 ST
551383,LAUREL HILL BLVD/58 ST
551385,58 ST/53 RD
551386,58 ST/53 AV
551387,58 ST/BORDEN AV
551388,58 ST/BORDEN AV
551389,58 ST/55 DR
551390,58 ST/55 DR
551398,61 ST/FLUSHING AV
551401,61 ST/59 AV
551403,FOREST AV/HARMAN ST
551404,FOREST AV/BLEECKER ST
551405,FOREST AV/BLEECKER ST
551408,FOREST AV/GATES AV
551409,FOREST AV/GATES AV
551410,FOREST AV/68 RD
551413,FOREST AV/69 AV
551414,FOREST AV/MYRTLE AV
551415,FOREST AV/MYRTLE AV
551417,FOREST AV/SUMMERFIELD ST
551418,FOREST AV/SUMMERFIELD ST
551420,60 LN/SAINT FELIX AV
551422,FOREST AV/PUTNAM AV
551425,ELIOT AV/60 LN
551430,48 AV/48 ST
551432,48 AV/44 ST
551434,48 AV/38 ST
551436,48 AV/34 ST
551437,THOMSON AV/SKILLMAN AV
551526,94 AV/143 ST
551923,21 ST/44 DR
551927,21 ST/JACKSON AV
551928,49 AV/21 ST
551930,49 AV/25 ST
551934,27 ST/BORDEN AV
551935,27 ST/BORDEN AV
551938,BORDEN AV/VAN DAM ST
551939,BORDEN AV/VAN DAM ST
551940,BORDEN AV/GREENPOINT AV
551944,55 AV/48 ST
551949,MAURICE AV/QUEENS MIDTOWN EXPWY
551950,53 DR/63 ST
551951,QUEENS MIDTOWN EXPWY/HAMILTON PL
551953,69 ST/58 AV
551957,69 ST/59 DR
551958,69 ST/59 DR
551961,69 ST/ELIOT AV
551962,69 ST/ELIOT AV
551964,69 ST/62 RD
551965,69 ST/JUNIPER VALLEY RD
551969,69TH ST / 62ND DR
551974,53 DR/62 ST
551976,MAURICE AV/QUEENS-MIDTOWN EXPWY
551978,48 ST/54 AV
551980,QUEENS MIDTOWN EXPY / 43RD ST
551982,BORDEN AV/39 PL
552208,88 AV/PARSONS BLVD
552964,99 ST/LEWIS AV
552987,8 ST/ASTORIA BLVD
552988,8 ST/ASTORIA BLVD
552994,57 AV/92 ST
552995,59 AV/94 ST
553002,69 ST/QUEENS MIDTOWN EXPWY
553040,21 ST/BROADWAY
553049,27 AV/2 ST
553050,27 AV/2 ST
553051,RUST ST/57 DR
553052,RUST ST/58 RD
553054,THOMSON AV/VAN DAM ST
553122,JUNCTION BLVD/HORACE HARDING EXPWY
553139,SUTPHIN BLVD/94 AV
553140,GRAND AV/64 ST
553195,HOFFMAN DR /58 AV
553196,HOFFMAN DR/WOODHAVEN BLVD
553208,104 ST/ROOSEVELT AV
553212,BORDEN AV/HULL AV
553235,METROPOLITAN AV/ALDERTON ST
553253,MAURICE AV/MASPETH AV
553333,QUEENS BLVD/59 AV
553416,95 AV/CRESSKILL PL
553417,95 AV/LIVERPOOL ST
700002,21 ST/44 DR
700039,21 ST/QUEENS PLAZA S
700051,METROPOLITAN AV/FLUSHING AV
700109,CORONA AV/98 PL
700110,CORONA AV/99 ST
700111,NATIONAL ST/43 AV
700113,99 ST/CHRISTIE AV
700530,57 AV/98 ST
700694,BORDEN AV/GREENPOINT AV
700880,ATLANTIC AV/76 ST
700881,ATLANTIC AV/81 ST
700900,44 DR/JACKSON AV
700901,44 DR/JACKSON AV
700928,METROPOLITAN AV/70 RD
700933,103 ST/34 AV
700935,21 ST/38 AV
700938,21 ST/38 AV
701025,ELIOT AV/FRESH POND RD
701026,101 ST/31 AV
701034,THOMSON AV/SKILLMAN AV
701038,FAIRVIEW AV/PUTNAM AV
701052,90 ST/56 AV
701063,JAMAICA AV/ELDERT LN
801006,W 33 ST/NEPTUNE AV
801007,BROOKLYN BRIDGE PARK RD/JORALEMON ST
801012,WILLIAMSBURG BRIDGE PLAZA/LANE 1
801018,12 AV/ 81 ST
801019,FORT HAMILTON PKWY/73 ST
801020,CROPSEY AV/V A HOSPITAL
801026,LIVINGSTON ST/COURT ST
801030,LINCOLN RD/FLATBUSH AV
801031,MEEKER AV/STEWART AV
801039,FLATBUSH AV/KINGS PLAZA
801042,SHORE RD/3 AV
801044,MCDONALD AV/CORTELYOU RD
801047,SANDS ST/PEARL ST
801049,SHORE RD/MACKAY PL
801063,VAN SINDEREN AV/FULTON ST
801064,VAN SINDEREN AV/FULTON ST
801067,GREENPOINT AV/MANHATTAN AV
801068,SENECA AV/CORNELIA ST
801071,FRONT ST/YORK ST
801074,STILLWELL/TERMINAL
801076,GLENWOOD RD/E 94 ST
801077,GLENWOOD RD/E 96 ST
801078,FLATLANDS AV/ROCKAWAY PKWY
801079,FLATLANDS AV/E 94 ST
801080,FLATLANDS AV/E 92 ST
801081,W 17 ST/NEPTUNE AV
801090,NASSAU AV/MORGAN ST
801092,AVENUE Z/E 15 ST
801094,UTICA AV/AVENUE H
801107,n conduit av/cohancy st
801108,n conduit av/95 st
801134,JAY ST/MYRTLE PLAZA
801136,PROSPECT PARK WEST/18 ST
801143,MACKENZIE LOOP (Last stop)
801144,FLATBUSH AV/AVENUE U
801152,E 80 St/P 15 (not used)
801154,DREW ST/LINDEN BLVD
801155,CLINTON ST/LORRAINE ST
801156,MILL ST/CLINTON ST
801157,FLUSHING AV/CLERMONT AV
801161,FULTON ST/ALABAMA AV
801163,BEDFORD AV/GATES AV
801168,GATEWAY CENTER TERMINAL/GATEWAY DR
801170,ERSKINE ST/GATEWAY DR
801171,GATEWAY DR/ERSKINE ST
801172,4 AV/DEAN ST
801173,3 AV/8 ST
801175,ATLANTIC AV/SOUTH PORTLAND AV
801177,ALABAMA AV/FULTON ST
801192,CROPSEY AV/BAY 37 ST
801194,KINGS HWY/AVENUE K
801195,kings hwy/e 35 st
801197,kings hwy/e 35 st
801199,gowanus exp/20 st.nonpublic
801200,belt py/63 st-non-public
801204,Belt py/51 st
801205,gowanus expwy/woodhull st
801209,FLUSHING AV/NORTH ELLIOT PL
803042,BBT/west st
803168,FLATLANDS AV/ATKINS AV
803169,FLATLANDS AV/ESSEX ST
803170,FLATLANDS AV/ELTON ST
803171,JEROME ST/FLATLANDS AV
803175,FLATLANDS AV/ATKINS AV
803176,SEAVIEW AV/ERSKINE ST
803220,fdr dr n/e 20 st
803221,hugh carey tunnel/west st.non-public
803234,BATTERY PL/GREENWICH ST
804174,DELANCEY ST/ESSEX ST
804206,JAMAICA AV/146 ST
804234,JACKSON AV/45 AV
805039,Gowanus Exp./22 St (N.B.)
901001,FLATBUSH AV/AV U
901003,NARROWS AV/77 ST
901007,CADMAN PLAZA WEST/JOHNSON ST
901009,EMMONS AV/NOSTRAND AV
901010,WILLIAMSBURG BRIDGE PLAZA/LANE 4
901011,KNAPP ST/SHORE PKWY
901012,ROCKAWAY PKWY/SUBWAY STATION
901013,SARATOGA AV/HALSEY ST
901014,QUENTIN RD/CONEY ISLAND AV
901017,MARCUS GARVEY BLVD/BROADWAY
901019,EASTERN PKWY/UTICA AV
901020,GLENWOOD RD/REMSEN AV
901024,SHORE RD/4 AV
901029,ROCKAWAY AV/HEGEMAN AV
901055,SMITH ST/LIVINGSTON ST
901058,SURF AV/W 37 ST
901059,NOSTRAND AV/GRAVESEND NECK RD
901067,POSTAL FACILITY RD/BROOKLYN MAIL FACILITY
901070,TILLARY ST/CADMAN PLAZA EAST
901076,WILLIAMS AV/FLATLANDS AV
901080,SEAVIEW AV/PENNSYLVANIA AV
901081,PATCHEN AV/LAFAYETTE AV
901082,4 AV/95 ST
901086,WILLIAMSBURG BRIDGE PLAZA/LANE 4
901087,FRANKLIN AV/LEFFERTS PL
901088,SURF AV/W 37 ST
901089,PARKSIDE AV/OCEAN AV
901090,KINGS HWY/FRASER SQ
901093,KINGS PLAZA
901096,KINGS HWY/FRASER SQ
901111,fdr/catherine slip
901145,BEARD ST/OTSEGO ST
901172,pearl st/prospect st
901177,Gowanus Exp./Lorraine St (S.B.)
901190,Gowanus Ep En Rp/86 St
901193,Battery Pk Vi Park/Battery Pk Vi Park
901194,fdr dr s/fdr dr s
901195,Battery Pk Vi Park/Battery Pk Vi Park
901196,fdr dr n/cherry st
901197,Gwnus Cntrline Ep-S/Gwnus Cntrline Ep-S
901200,south conduit en eb/cohancy st
901201,South conduit en EB/lefferts bl
901211,EAST NEW YORK AV/ALABAMA AV
901236,SHORE PKWY EAST/PENNSYLVANIA AV
901258,PALMETTO ST/SAINT NICHOLAS AV
901263,KNAPP ST/HARKNESS AV
901267,QUENTIN RD/E 16 ST
901269,WYCKOFF AV/DE KALB AV
901273,SEAVIEW AV/ERSKINE ST
901278,NOSTRAND AV/AVENUE H
901279,SHORE PKWY/KNAPP ST
901280,ROGERS AV/SAINT JOHNS PL
901295,87 ST/4 AV
901297,SHORE RD/71 ST
901311,pulaski br/box st
901314,21 ST/44 DR
901325,BROADWAY/ROEBLING ST
901329,SANDS ST/NAVY ST
901331,MARKET ST/9 AV
901332,CLYMER ST/KENT AV
901333,DIVISION AV/WYTHE AV
901334,DIVISION AV/WYTHE AV
901335,CLYMER ST/KENT AV
901336,MARKET ST/5 ST
901338,YORK ST/JAY ST
901339,STILLWELL AV/MERMAID AV
901340,MERMAID AV/STILLWELL AV
901444,s 4 st/havemeyer st
901445,SHORE RD/4 AV
901462,BEARD ST/OTSEGO ST
901463,CADMAN PLAZA WEST/TILLARY ST
901464,3 AV/41 ST
901465,WILLIAMSBURG BRIDGE PLAZA rdwy (not a stop)
901469,CROPSEY AV/BAY 38 ST
901473,MACKENZIE LOOP (no G-A-R: use 300000)
901475,GATEWAY PLAZA 2/BAY 2
901478,ROCKAWAY AV/EAST NEW YORK AV
901480,3 AV/47 ST
901481,3 AV/34 ST
901482,3 AV/12 ST
901485,3 AV/WARREN ST
901488,3 AV/25 ST
901492,3 AV/97 ST
901493,7 AV/79 ST
901494,UTICA AV/FILLMORE AV (NON-PUBLIC/FOR RELIEFS)
901500,FLATBUSH AV/DEAN ST
901502,WYCKOFF AV / PALMETTO ST
901514,E 98 ST/LIVONIA AV
901518,HEGEMAN AV/WATKINS ST
901523,FULTON ST/SHEFFIELD AV
901531,SENECA AV/CORNELIA ST
901534,ROCKAWAY PKWY/SUBWAY STATION
901562,MARKET ST/9 AV
901601,Brooklyn Bridge Park /PIER 6
901604,DEAN ST/4 AV
901617,CONEY ISLAND AV/TURNER PL
901628,WILLIAMSBURG BRIDGE PLAZA/LANE 2
901681,E 70 ST/VETERANS AV
901682,E 70 ST/VETERANS AV
901688,CLINTON AV/PARK AV
901689,3 AV/59 ST
901691,CROPSEY AV/25 AV
901693,4 AV/BAY RIDGE AV
901728,CHURCH AV/LLOYD ST
901731,LIVINGSTON ST/NEVINS ST
901732,LIVINGSTON ST/HOYT ST
901735,LINCOLN RD/OCEAN AV
901736,LINCOLN RD/OCEAN AV
901740,JOHNSON AV/BUSHWICK PL
901744,EMPIRE BLVD/BEDFORD AV
901770,CONEY ISLAND AV/TURNER PL
901771,MYRTLE AV/FRANKLIN AV
901777,EMMONS AV/E 16 ST
901788,PALMETTO ST/WYCKOFF AV
901791,gates av/myrtle st
904153,WILLIAMSBURG BRIDGE PLAZA/BAY 3
904211,42 RD/JACKSON AV
904253,LEFFERTS BLVD/AIRTRAIN STATION
904254,LEFFERTS BLVD/AIRTRAIN STATION
930032,ROCKAWAY AV/EAST NEW YORK AV
930042,EMMONS AV/BATCHELDER ST
930049,KENT AV/N 12 ST
930058,DE KALB AV/THROOP AV
982490,88 AV/153 ST
101014,WILLIS AV/E 138 ST
101015,WILLIS AV/E 140 ST
101017,WILLIS AV/E 144 ST
101018,WILLIS AV/E 146 ST
101069,WILLIS AV/E 144 ST
103772,BERGEN AV/WESTCHESTER AV
104075,LINCOLN AV/BRUCKNER BLVD
104630,WILLIS AV/E 140 ST
400001,4 AV/E 9 ST
400003,4 AV/E 13 ST
400007,PARK AV SOUTH/E 21 ST
400008,5 AV/E 72 ST
400018,MADISON AV/E 43 ST
400019,MADISON AV/E 46 ST
400021,MADISON AV/E 50 ST
400023,MADISON AV/E 56 ST
400024,MADISON AV/E 58 ST
400026,MADISON AV/E 63 ST
400028,MADISON AV/E 67 ST
400029,MADISON AV/E 69 ST
400030,MADISON AV/E 72 ST
400031,MADISON AV/E 74 ST
400032,MADISON AV/E 77 ST
400033,MADISON AV/E 79 ST
400034,MADISON AV/E 83 ST
400036,MADISON AV/E 86 ST
400037,MADISON AV/E 89 ST
400038,MADISON AV/E 91 ST
400039,MADISON AV/E 93 ST
400041,MADISON AV/E 98 ST
400042,MADISON AV/E 101 ST
400043,MADISON AV/E 102 ST
400044,MADISON AV/E 104 ST
400045,MADISON AV/E 106 ST
400046,MADISON AV/E 107 ST
400047,MADISON AV/E 109 ST
400048,MADISON AV/E 111 ST
400051,MADISON AV/E 118 ST
400053,MADISON AV/E 123 ST
400054,MADISON AV/E 125 ST
400055,MADISON AV/E 127 ST
400056,MADISON AV/E 129 ST
400057,MADISON AV/E 132 ST
400059,5 AV/E 135 ST
400060,5 AV/E 138 ST
400061,W 139 ST/5 AV
400062,MALCOLM X BLVD/W 139 ST
400065,MALCOLM X BLVD/W 145 ST
400066,W 147 ST/MALCOLM X BLVD
400067,W 147 ST/ADAM C POWELL BLVD
400080,CENTRE ST/BROOME ST
400081,CLEVELAND  PL/SPRING ST
400085,LAFAYETTE ST/E 4 ST
400086,LAFAYETTE ST/ASTOR PL
400087,W 146 ST/MALCOLM X BLVD
400088,MALCOLM X BLVD/W 145 ST
400089,MALCOLM X BLVD/W 142 ST
400091,W 139 ST/MALCOLM X BLVD
400092,5 AV/W 138 ST
400093,5 AV/W 137 ST
400094,5 AV/W 135 ST
400095,5 AV/W 132 ST
400096,5 AV/W 130 ST
400097,5 AV/W 128 ST
400098,5 AV/W 125 ST
400099,MOUNT MORRIS PARK WEST/W 124 ST
400102,5 AV/W 118 ST
400103,5 AV/W 116 ST
400105,5 AV/W 112 ST
400107,5 AV/E 109 ST
400108,5 AV/E 108 ST
400109,5 AV/E 106 ST
400110,5 AV/E 104 ST
400111,5 AV/E 102 ST
400115,5 AV/E 94 ST
400116,5 AV/E 92 ST
400117,5 AV/E 90 ST
400118,5 AV/E 87 ST
400119,5 AV/E 84 ST
400120,5 AV/E 80 ST
400121,5 AV/E 79 ST
400122,5 AV/E 77 ST
400123,5 AV/E 75 ST
400124,5 AV/E 72 ST
400125,5 AV/E 69 ST
400126,5 AV/E 66 ST
400127,5 AV/E 63 ST
400128,5 AV/E 61 ST
400129,5 AV/E 60 ST
400131,5 AV/W 53 ST
400133,5 AV/W 47 ST
400135,5 AV/W 42 ST
400153,BROADWAY/WAVERLY PL
400154,BROADWAY/W 3 ST
400155,BROADWAY/BLEECKER ST
400157,BROADWAY/SPRING ST
400162,BROADWAY/FRANKLIN ST
400166,BROADWAY/PARK PL
400168,BROADWAY/CORTLANDT ST
400170,BROADWAY/RECTOR ST
400176,E 9 ST/BROADWAY
400190,MADISON AV/E 35 ST
400224,CENTRAL PARK NORTH/MALCOLM X BLVD
400225,CENTRAL PARK NORTH/ADAM C POWELL BLVD
400226,ADAM C POWELL BLVD/W 113 ST
400227,ADAM C POWELL BLVD/W 137 ST
400228,ADAM C POWELL BLVD/W 116 ST
400230,ADAM C POWELL BLVD/W 121 ST
400231,ADAM C POWELL BLVD/W 123 ST
400233,ADAM C POWELL BLVD/W 127 ST
